Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9
-0.060094,-0.102580,-9.631629,0.005119,0.002004,-0.006729,-593.040283,-327.684662,972.982605
-0.017149,-0.081108,-9.631629,0.005019,0.005099,-0.003433,-593.040283,-327.684662,972.982605
0.011482,-0.159841,-9.624472,-0.001473,0.003934,0.007320,-590.210327,-317.298218,972.934204
0.004324,-0.116895,-9.624472,-0.004569,0.004899,0.007220,-590.210327,-317.298218,972.934204
0.032954,-0.152683,-9.545738,-0.004469,0.001604,0.009251,-590.210327,-317.298218,972.934204
0.040112,-0.073950,-9.638787,-0.003304,0.001504,0.007020,-590.210327,-317.298218,972.934204
0.032954,-0.166998,-9.602999,-0.001073,-0.003923,0.007985,-590.210327,-317.298218,972.934204
0.068742,-0.138368,-9.602999,-0.002038,-0.002758,0.003624,-590.210327,-317.298218,972.934204
-0.017149,0.004783,-9.602999,0.000192,-0.005854,0.004589,-590.210327,-317.298218,972.934204
0.011482,-0.081108,-9.674574,-0.003104,-0.001492,0.001294,-590.210327,-317.298218,972.934204
0.025797,0.004783,-9.631629,-0.000873,-0.003523,0.003324,-590.210327,-317.298218,972.934204
0.011482,-0.152683,-9.595841,0.000292,0.002969,-0.006364,-590.210327,-317.298218,972.934204
0.025797,-0.059635,-9.696048,0.000192,0.000738,-0.004133,-588.608887,-318.814545,968.420715
0.032954,-0.095423,-9.588684,-0.002038,-0.000427,-0.001902,-588.608887,-318.814545,968.420715
0.068742,-0.138368,-9.660259,0.000192,-0.003523,0.003524,-588.608887,-318.814545,968.420715
0.025797,-0.073950,-9.660259,0.000092,-0.002358,0.005555,-588.608887,-318.814545,968.420715
-0.002834,-0.116895,-9.667418,-0.000008,0.002004,0.001194,-588.608887,-318.814545,968.420715
-0.060094,-0.045320,-9.624472,-0.003104,0.001904,0.002159,-588.608887,-318.814545,968.420715
-0.024306,-0.152683,-9.653102,-0.001938,-0.001392,-0.001137,-588.608887,-318.814545,968.420715
-0.009991,-0.116895,-9.660259,0.001358,-0.003423,-0.002102,-588.608887,-318.814545,968.420715
0.004324,-0.023847,-9.560054,0.002323,-0.003323,-0.003068,-588.608887,-318.814545,968.420715
-0.009991,-0.031005,-9.653102,0.001158,-0.002158,-0.005098,-588.608887,-318.814545,968.420715
-0.002834,-0.138368,-9.610157,0.002123,0.002204,0.000328,-585.525269,-327.824249,975.874023
-0.024306,-0.102580,-9.645944,0.000958,0.002104,0.002359,-585.525269,-327.824249,975.874023
0.040112,-0.088265,-9.681732,0.002988,0.002004,0.004389,-585.525269,-327.824249,975.874023
0.032954,-0.116895,-9.667418,0.000758,-0.000227,0.002159,-585.525269,-327.824249,975.874023
0.032954,-0.066793,-9.624472,0.005984,0.004134,-0.004333,-585.525269,-327.824249,975.874023
0.032954,-0.095423,-9.681732,0.004819,0.005099,-0.007429,-585.525269,-327.824249,975.874023
0.032954,-0.088265,-9.688890,0.002588,0.006065,-0.007329,-585.525269,-327.824249,975.874023
0.011482,-0.038162,-9.581527,0.001423,0.001704,-0.004033,-585.525269,-327.824249,975.874023
-0.009991,-0.045320,-9.653102,-0.000808,0.000538,-0.001802,-585.525269,-327.824249,975.874023
0.061584,-0.102580,-9.602999,-0.001773,0.002569,-0.001702,-585.525269,-327.824249,975.874023
-0.002834,-0.109738,-9.560054,-0.003804,0.004599,-0.000537,-597.752014,-311.188293,964.047485
0.018639,-0.095423,-9.552896,-0.001573,-0.001892,0.001694,-597.752014,-311.188293,964.047485
0.004324,-0.081108,-9.674574,0.000658,-0.009249,0.000528,-597.752014,-311.188293,964.047485
0.047269,-0.124053,-9.552896,0.003754,-0.008084,-0.000637,-597.752014,-311.188293,964.047485
-0.017149,-0.138368,-9.610157,0.002588,-0.002658,-0.001602,-597.752014,-311.188293,964.047485
-0.074409,-0.116895,-9.624472,-0.000708,0.004899,-0.002568,-597.752014,-311.188293,964.047485
0.004324,-0.124053,-9.688890,-0.002738,0.000538,0.000728,-597.752014,-311.188293,964.047485
-0.009991,-0.095423,-9.696048,-0.002638,-0.000627,0.000628,-597.752014,-311.188293,964.047485
0.061584,-0.138368,-9.574368,0.000658,-0.002658,0.002659,-597.752014,-311.188293,964.047485
0.004324,0.004783,-9.624472,0.000558,-0.002558,0.003624,-597.752014,-311.188293,964.047485
-0.002834,-0.081108,-9.631629,0.002588,-0.005654,0.004589,-582.474182,-324.892242,969.838928
0.061584,-0.116895,-9.674574,0.002488,-0.005554,0.004489,-582.474182,-324.892242,969.838928
0.047269,-0.131211,-9.717521,0.000258,-0.000127,0.003324,-582.474182,-324.892242,969.838928
0.018639,-0.066793,-9.638787,-0.000908,0.006365,0.002159,-582.474182,-324.892242,969.838928
0.040112,-0.095423,-9.631629,-0.000808,0.006265,0.002059,-582.474182,-324.892242,969.838928
0.032954,-0.038162,-9.602999,-0.000708,0.007230,0.001959,-582.474182,-324.892242,969.838928
0.083057,-0.159841,-9.602999,0.000458,0.006065,0.001859,-582.474182,-324.892242,969.838928
0.018639,-0.066793,-9.645944,0.000358,0.001704,0.002824,-582.474182,-324.892242,969.838928
0.047269,-0.081108,-9.617313,0.001323,-0.002658,0.001659,-582.474182,-324.892242,969.838928
0.011482,-0.088265,-9.638787,0.000158,-0.003623,0.001559,-582.474182,-324.892242,969.838928
0.075900,-0.124053,-9.560054,-0.001008,0.000738,0.000394,-588.533752,-326.275635,972.919067
0.032954,-0.174156,-9.653102,-0.000908,0.002769,-0.002902,-588.533752,-326.275635,972.919067
-0.002834,-0.109738,-9.567211,-0.000808,0.004799,-0.002802,-588.533752,-326.275635,972.919067
-0.002834,-0.088265,-9.660259,0.001423,0.007895,-0.009094,-588.533752,-326.275635,972.919067
0.047269,-0.095423,-9.588684,0.002388,0.004599,-0.006864,-588.533752,-326.275635,972.919067
0.032954,-0.109738,-9.602999,0.003354,0.002369,-0.007829,-588.533752,-326.275635,972.919067
0.004324,-0.102580,-9.531424,0.001123,-0.003058,0.001859,-588.533752,-326.275635,972.919067
0.032954,-0.073950,-9.645944,-0.001108,-0.000827,0.006020,-588.533752,-326.275635,972.919067
0.068742,-0.066793,-9.531424,-0.002073,-0.002858,0.008051,-588.533752,-326.275635,972.919067
-0.031464,-0.095423,-9.595841,-0.001973,-0.000627,0.003689,-588.533752,-326.275635,972.919067
0.083057,-0.031005,-9.696048,-0.001873,0.000538,-0.001737,-593.266357,-309.780182,965.481812
-0.060094,-0.102580,-9.602999,0.000358,0.001504,0.000494,-593.266357,-309.780182,965.481812
-0.060094,-0.166998,-9.653102,0.000258,-0.000727,0.000394,-593.266357,-309.780182,965.481812
-0.031464,-0.081108,-9.610157,-0.001973,-0.001692,0.001359,-593.266357,-309.780182,965.481812
0.004324,-0.095423,-9.674574,-0.004004,-0.003723,-0.003002,-593.266357,-309.780182,965.481812
0.011482,-0.195629,-9.667418,-0.003904,0.002769,-0.006098,-593.266357,-309.780182,965.481812
-0.009991,-0.073950,-9.703205,-0.001673,0.002669,-0.009194,-593.266357,-309.780182,965.481812
0.032954,-0.052477,-9.602999,-0.001573,0.004699,-0.009094,-593.266357,-309.780182,965.481812
0.061584,-0.095423,-9.617313,0.001723,0.003534,-0.007929,-593.266357,-309.780182,965.481812
0.018639,-0.081108,-9.667418,0.002688,0.001304,-0.004633,-593.266357,-309.780182,965.481812
0.018639,-0.095423,-9.631629,0.006849,-0.001992,-0.003468,-593.198792,-320.227417,974.475708
0.075900,-0.088265,-9.552896,0.002488,-0.005088,-0.000172,-593.198792,-320.227417,974.475708
0.018639,-0.002374,-9.638787,0.002388,-0.008184,-0.001137,-593.198792,-320.227417,974.475708
0.047269,-0.052477,-9.595841,-0.004104,-0.008084,-0.003168,-593.198792,-320.227417,974.475708
0.018639,-0.038162,-9.602999,-0.008265,-0.001592,-0.003068,-593.198792,-320.227417,974.475708
-0.009991,-0.081108,-9.545738,-0.008165,0.007030,0.000228,-593.198792,-320.227417,974.475708
0.011482,-0.166998,-9.645944,-0.003804,0.007995,0.002259,-593.198792,-320.227417,974.475708
0.040112,-0.038162,-9.667418,0.001623,-0.001692,0.000028,-593.198792,-320.227417,974.475708
-0.009991,-0.066793,-9.645944,0.000458,-0.006919,0.000994,-593.198792,-320.227417,974.475708
0.040112,-0.081108,-9.638787,-0.002838,-0.010015,0.004089,-593.198792,-320.227417,974.475708
0.075900,-0.045320,-9.631629,-0.003804,-0.002458,0.003989,-594.571655,-323.179321,968.507019
0.018639,-0.081108,-9.624472,-0.003704,-0.001292,-0.000372,-594.571655,-323.179321,968.507019
-0.052936,-0.073950,-9.645944,-0.003604,0.002004,-0.000272,-594.571655,-323.179321,968.507019
0.032954,-0.081108,-9.560054,-0.003504,0.004034,-0.000172,-594.571655,-323.179321,968.507019
0.097372,-0.181313,-9.696048,-0.000208,-0.000327,0.003124,-594.571655,-323.179321,968.507019
0.047269,-0.138368,-9.588684,0.003088,-0.002358,0.001959,-594.571655,-323.179321,968.507019
0.011482,-0.073950,-9.581527,0.005119,-0.005454,0.001859,-594.571655,-323.179321,968.507019
0.068742,-0.052477,-9.588684,0.002888,-0.002158,-0.003568,-594.571655,-323.179321,968.507019
0.025797,-0.138368,-9.645944,-0.000408,0.001138,-0.005598,-594.571655,-323.179321,968.507019
-0.017149,-0.073950,-9.617313,-0.001373,-0.002158,-0.007629,-594.571655,-323.179321,968.507019
0.011482,-0.095423,-9.638787,0.000858,-0.002058,-0.004333,-594.723450,-317.214661,971.498901
0.004324,-0.038162,-9.667418,0.000758,0.000173,0.001094,-594.723450,-317.214661,971.498901
0.047269,-0.166998,-9.531424,0.000658,0.000073,0.003124,-594.723450,-317.214661,971.498901
0.054427,-0.102580,-9.703205,0.000558,0.001038,0.004089,-594.723450,-317.214661,971.498901
-0.009991,-0.081108,-9.595841,0.002588,-0.002258,0.000794,-594.723450,-317.214661,971.498901
0.025797,-0.109738,-9.674574,0.002488,-0.002158,0.000694,-594.723450,-317.214661,971.498901
0.032954,-0.116895,-9.631629,0.003454,-0.006319,0.001659,-594.723450,-317.214661,971.498901
0.047269,-0.202786,-9.624472,-0.001973,-0.006219,0.000494,-594.723450,-317.214661,971.498901
0.025797,-0.181313,-9.574368,-0.007199,-0.002923,-0.001737,-594.723450,-317.214661,971.498901
0.054427,-0.116895,-9.624472,-0.008165,0.001438,-0.004833,-594.723450,-317.214661,971.498901
0.040112,-0.059635,-9.588684,-0.009130,0.006665,-0.002602,-599.174927,-321.606995,971.564392
0.054427,-0.116895,-9.602999,-0.004769,0.006565,-0.000372,-599.174927,-321.606995,971.564392
-0.017149,-0.059635,-9.617313,-0.002538,0.004334,-0.002402,-599.174927,-321.606995,971.564392
0.004324,-0.116895,-9.610157,0.005019,-0.001092,-0.005498,-599.174927,-321.606995,971.564392
0.032954,-0.124053,-9.703205,0.007049,-0.005254,-0.005398,-599.174927,-321.606995,971.564392
-0.009991,-0.102580,-9.602999,0.003754,-0.004088,-0.004233,-599.174927,-321.606995,971.564392
0.061584,-0.166998,-9.624472,-0.004869,-0.003988,0.002259,-599.174927,-321.606995,971.564392
0.032954,-0.124053,-9.502793,-0.005834,-0.004954,0.002159,-599.174927,-321.606995,971.564392
0.025797,-0.059635,-9.645944,-0.006799,-0.008049,0.002059,-599.174927,-321.606995,971.564392
-0.002834,-0.102580,-9.660259,-0.003504,-0.006884,-0.003368,-599.174927,-321.606995,971.564392
0.004324,-0.088265,-9.645944,-0.000208,-0.002523,-0.002202,-587.104187,-317.349487,966.901001
0.011482,-0.052477,-9.660259,0.006284,0.001838,-0.005298,-587.104187,-317.349487,966.901001
-0.002834,-0.102580,-9.688890,0.007249,0.007065,-0.005198,-587.104187,-317.349487,966.901001
-0.002834,-0.109738,-9.617313,0.002888,0.004834,-0.006164,-587.104187,-317.349487,966.901001
0.018639,-0.038162,-9.624472,-0.003604,0.003669,-0.003933,-587.104187,-317.349487,966.901001
0.032954,-0.145526,-9.760466,-0.003504,-0.000692,-0.001702,-587.104187,-317.349487,966.901001
0.032954,-0.059635,-9.581527,-0.003404,0.001538,-0.004798,-587.104187,-317.349487,966.901001
0.040112,-0.131211,-9.552896,0.002023,0.004634,-0.004698,-587.104187,-317.349487,966.901001
0.032954,-0.102580,-9.638787,0.002988,0.003469,-0.002468,-587.104187,-317.349487,966.901001
0.040112,-0.073950,-9.610157,0.001823,0.002304,0.002959,-587.104187,-317.349487,966.901001
0.040112,-0.066793,-9.653102,-0.002538,0.000073,0.008185,-581.079651,-317.460571,968.315430
0.040112,0.004783,-9.667418,-0.005634,0.001038,0.007020,-581.079651,-317.460571,968.315430
-0.024306,-0.045320,-9.610157,-0.004469,-0.001192,0.005855,-581.079651,-317.460571,968.315430
0.004324,-0.059635,-9.610157,-0.002238,-0.000027,-0.003833,-581.079651,-317.460571,968.315430
0.004324,-0.031005,-9.602999,0.002123,0.002204,-0.009059,-581.079651,-317.460571,968.315430
0.040112,-0.152683,-9.674574,0.003088,0.005299,-0.014286,-581.079651,-317.460571,968.315430
0.032954,-0.145526,-9.631629,0.004054,0.005199,-0.002468,-581.079651,-317.460571,968.315430
0.047269,-0.109738,-9.624472,0.003954,0.002969,0.007220,-581.079651,-317.460571,968.315430
0.061584,-0.131211,-9.638787,0.005984,0.000738,0.013512,-581.079651,-317.460571,968.315430
0.025797,-0.145526,-9.667418,0.004819,0.001704,0.008085,-581.079651,-317.460571,968.315430
0.032954,-0.052477,-9.653102,0.003654,-0.000527,0.002659,-591.700806,-317.269745,971.457214
0.025797,-0.124053,-9.667418,0.000358,0.000638,-0.002768,-591.700806,-317.269745,971.457214
0.011482,-0.102580,-9.710362,-0.001873,-0.002658,-0.001602,-591.700806,-317.269745,971.457214
0.040112,-0.073950,-9.703205,-0.003904,-0.001492,0.002759,-591.700806,-317.269745,971.457214
0.047269,-0.102580,-9.645944,-0.001673,-0.003523,0.007985,-591.700806,-317.269745,971.457214
0.054427,-0.073950,-9.667418,0.000558,-0.003423,0.006820,-591.700806,-317.269745,971.457214
0.025797,-0.109738,-9.653102,-0.000608,-0.004388,0.002459,-591.700806,-317.269745,971.457214
-0.009991,-0.081108,-9.624472,-0.003704,0.002104,0.000228,-591.700806,-317.269745,971.457214
0.047269,-0.109738,-9.645944,-0.003604,0.008395,-0.002002,-591.700806,-317.269745,971.457214
-0.017149,-0.073950,-9.703205,-0.001373,0.011491,0.001294,-591.700806,-317.269745,971.457214
-0.081567,-0.059635,-9.660259,-0.000208,0.006065,-0.002002,-594.438965,-320.187439,955.024231
0.104530,-0.116895,-9.638787,-0.002238,-0.000427,0.000228,-594.438965,-320.187439,955.024231
0.111687,-0.081108,-9.631629,-0.001073,-0.003523,0.001194,-594.438965,-320.187439,955.024231
0.032954,-0.095423,-9.631629,-0.002038,-0.002358,0.004289,-594.438965,-320.187439,955.024231
0.018639,-0.145526,-9.588684,0.002323,-0.001192,0.005255,-594.438965,-320.187439,955.024231
0.068742,-0.088265,-9.545738,0.004354,-0.000027,0.001959,-594.438965,-320.187439,955.024231
0.032954,-0.073950,-9.610157,0.005319,0.002204,0.001859,-594.438965,-320.187439,955.024231
0.040112,-0.159841,-9.653102,0.002023,-0.003223,0.001759,-594.438965,-320.187439,955.024231
0.047269,-0.116895,-9.688890,-0.000208,-0.002058,0.003789,-594.438965,-320.187439,955.024231
0.047269,-0.102580,-9.602999,-0.002238,0.000173,0.000494,-594.438965,-320.187439,955.024231
-0.009991,-0.102580,-9.638787,-0.002138,0.005399,0.000394,-599.195801,-321.607941,973.062256
-0.024306,-0.095423,-9.660259,0.000092,0.004234,-0.002902,-599.195801,-321.607941,973.062256
0.004324,-0.059635,-9.595841,-0.000008,0.004134,-0.000672,-599.195801,-321.607941,973.062256
0.011482,-0.124053,-9.631629,0.001158,0.002969,-0.005898,-599.195801,-321.607941,973.062256
0.018639,-0.095423,-9.674574,0.001058,0.000738,-0.003668,-599.195801,-321.607941,973.062256
-0.017149,-0.066793,-9.653102,0.005219,-0.001492,0.000694,-599.195801,-321.607941,973.062256
0.025797,-0.066793,-9.681732,0.004054,-0.001392,0.003789,-599.195801,-321.607941,973.062256
0.040112,-0.023847,-9.602999,0.000758,-0.001292,0.004755,-599.195801,-321.607941,973.062256
-0.002834,-0.131211,-9.760466,-0.000408,-0.001192,0.004655,-599.195801,-321.607941,973.062256
-0.024306,-0.131211,-9.688890,-0.001373,-0.000027,0.002424,-588.540405,-324.783051,971.420227
0.047269,-0.073950,-9.660259,0.001923,0.001138,-0.001937,-588.540405,-324.783051,971.420227
0.047269,-0.109738,-9.624472,0.001823,0.002104,-0.009294,-588.540405,-324.783051,971.420227
0.004324,-0.023847,-9.538581,0.003854,0.003069,-0.009194,-588.540405,-324.783051,971.420227
0.068742,-0.131211,-9.560054,0.003754,0.002969,-0.008029,-588.540405,-324.783051,971.420227
-0.009991,-0.116895,-9.645944,0.001523,0.000738,-0.003668,-588.540405,-324.783051,971.420227
0.025797,-0.059635,-9.681732,-0.000708,0.000638,-0.000372,-588.540405,-324.783051,971.420227
0.011482,-0.145526,-9.610157,-0.000608,0.002669,-0.000272,-588.540405,-324.783051,971.420227
0.032954,-0.138368,-9.595841,0.003754,0.005765,0.003024,-588.540405,-324.783051,971.420227
-0.002834,-0.109738,-9.610157,0.007915,0.005665,-0.000272,-588.540405,-324.783051,971.420227
0.011482,-0.131211,-9.631629,0.006749,0.004499,-0.001237,-587.035767,-323.317993,969.900574
0.032954,-0.116895,-9.531424,0.002388,0.004399,-0.005398,-587.035767,-323.317993,969.900574
-0.009991,-0.095423,-9.524266,0.000158,0.003234,-0.002102,-587.035767,-323.317993,969.900574
0.040112,-0.081108,-9.617313,0.003254,0.003134,0.000128,-587.035767,-323.317993,969.900574
-0.009991,-0.102580,-9.617313,0.001023,0.000904,0.005355,-587.035767,-323.317993,969.900574
0.004324,-0.088265,-9.653102,-0.004404,0.000804,0.008451,-587.035767,-323.317993,969.900574
0.104530,-0.145526,-9.645944,-0.004304,-0.003558,0.004089,-587.035767,-323.317993,969.900574
0.054427,-0.131211,-9.638787,0.002188,-0.005588,-0.000272,-587.035767,-323.317993,969.900574
0.054427,-0.038162,-9.638787,0.004219,-0.005488,-0.006564,-587.035767,-323.317993,969.900574
0.018639,-0.059635,-9.588684,0.000923,-0.004323,-0.004333,-587.035767,-323.317993,969.900574
0.011482,-0.016690,-9.724678,-0.004504,-0.003158,-0.007429,-594.689270,-320.198883,972.998718
0.047269,-0.131211,-9.638787,-0.005469,0.000138,-0.006264,-594.689270,-320.198883,972.998718
0.061584,-0.131211,-9.617313,-0.006434,0.003234,-0.002968,-594.689270,-320.198883,972.998718
0.025797,-0.081108,-9.653102,-0.003138,0.005265,0.001394,-594.689270,-320.198883,972.998718
0.054427,-0.016690,-9.602999,0.001223,0.005165,0.003424,-594.689270,-320.198883,972.998718
0.068742,-0.095423,-9.595841,0.002188,0.006130,0.000128,-594.689270,-320.198883,972.998718
0.047269,-0.188471,-9.645944,0.002088,0.006030,-0.002102,-594.689270,-320.198883,972.998718
0.018639,-0.102580,-9.638787,0.004119,0.000604,-0.002002,-594.689270,-320.198883,972.998718
0.061584,-0.102580,-9.645944,0.005084,-0.004823,-0.000837,-594.689270,-320.198883,972.998718
-0.017149,-0.131211,-9.653102,0.002854,-0.006854,-0.001802,-594.689270,-320.198883,972.998718
0.047269,-0.102580,-9.602999,0.000623,-0.004623,-0.004898,-593.129517,-321.717133,971.480957
0.025797,-0.052477,-9.631629,-0.002673,-0.000262,-0.002668,-593.129517,-321.717133,971.480957
0.018639,-0.124053,-9.653102,-0.003638,0.001969,-0.002568,-593.129517,-321.717133,971.480957
0.032954,-0.131211,-9.645944,-0.004604,0.003999,0.002859,-593.129517,-321.717133,971.480957
0.032954,-0.116895,-9.624472,-0.004504,0.002834,0.003824,-593.129517,-321.717133,971.480957
-0.002834,-0.023847,-9.610157,-0.005469,0.000604,0.010116,-593.129517,-321.717133,971.480957
0.011482,-0.045320,-9.667418,-0.005369,-0.003758,0.010016,-593.129517,-321.717133,971.480957
0.047269,-0.088265,-9.602999,-0.003138,-0.006854,0.005655,-593.129517,-321.717133,971.480957
0.054427,-0.116895,-9.610157,-0.000908,-0.005688,0.002359,-593.129517,-321.717133,971.480957
-0.038621,-0.081108,-9.631629,0.001323,-0.002392,-0.003068,-593.129517,-321.717133,971.480957
-0.009991,-0.088265,-9.602999,0.001223,-0.000162,-0.007229,-581.280701,-314.483978,978.798645
0.040112,-0.109738,-9.602999,0.001123,0.002069,-0.008194,-581.280701,-314.483978,978.798645
-0.074409,-0.088265,-9.588684,-0.002173,0.003034,-0.005964,-581.280701,-314.483978,978.798645
0.018639,-0.031005,-9.581527,-0.004204,0.002934,0.002659,-581.280701,-314.483978,978.798645
-0.017149,-0.038162,-9.667418,-0.004104,0.004965,0.005755,-581.280701,-314.483978,978.798645
0.011482,-0.109738,-9.638787,-0.001873,0.001669,0.006720,-581.280701,-314.483978,978.798645
0.068742,-0.081108,-9.631629,0.002488,0.000504,0.003424,-581.280701,-314.483978,978.798645
0.025797,-0.131211,-9.645944,0.002388,-0.003858,0.003324,-581.280701,-314.483978,978.798645
-0.017149,-0.066793,-9.610157,0.001223,-0.003758,0.001094,-581.280701,-314.483978,978.798645
0.004324,-0.109738,-9.653102,0.000058,-0.003658,-0.000072,-581.280701,-314.483978,978.798645
-0.024306,-0.016690,-9.624472,-0.002173,-0.002492,0.001094,-596.263245,-320.174225,977.513184
